date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:17:33	2404/2404	---MC-	200	added ('OK')	text/xml	date:Fri,%2029%20May%202020%2000:17:32%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fgll-sezon-4-mea-elemeleri-2-tur%2F&format=xml	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embeda873	(from http://etiget.org/gll-sezon-4-mea-elemeleri-2-tur/)
03:17:38	312624/312624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2018:27:25%20GMT	http://etiget.org/wp-content/uploads/2020/01/PGS-Berlin-Open-Qualifier-MEA-Group-Stage-B-1-g%c3%bcn.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/PGS-Berlin-Open-Qualifier-MEA-Group-Stage-B-1-g%c3%bcn.jpg	(from http://etiget.org/pgs-berlin-open-qualifier-mea-group-stage-b/)
03:17:39	2307/2307	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20May%202020%2000:17:39%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fgll-sezon-4-mea-elemeleri-3-tur%2F	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embedab1f.json	(from http://etiget.org/gll-sezon-4-mea-elemeleri-3-tur/)
03:17:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:17:40%20GMT	http://etiget.org/?p=74621	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/indexb75a.html	(from http://etiget.org/gll-sezon-4-mea-elemeleri-3-tur/)
03:17:42	2404/2404	---MC-	200	added ('OK')	text/xml	date:Fri,%2029%20May%202020%2000:17:41%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fgll-sezon-4-mea-elemeleri-3-tur%2F&format=xml	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embed1899	(from http://etiget.org/gll-sezon-4-mea-elemeleri-3-tur/)
03:17:47	306008/306008	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jan%202020%2021:00:25%20GMT	http://etiget.org/wp-content/uploads/2020/01/PGS-Berlin-Open-Qualifier-MEA-Group-Stage-B-2-g%c3%bcn.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/PGS-Berlin-Open-Qualifier-MEA-Group-Stage-B-2-g%c3%bcn.jpg	(from http://etiget.org/pgs-berlin-open-qualifier-mea-group-stage-b/)
03:17:48	2159/2159	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20May%202020%2000:17:48%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fmedya%2F	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embed8b06.json	(from http://etiget.org/medya/)
03:17:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:17:49%20GMT	http://etiget.org/?p=74174	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/index50dc.html	(from http://etiget.org/medya/)
03:17:51	2249/2249	---MC-	200	added ('OK')	text/xml	date:Fri,%2029%20May%202020%2000:17:50%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fmedya%2F&format=xml	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embed38f7	(from http://etiget.org/medya/)
03:17:52	7263/7263	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jan%202020%2021:35:52%20GMT	http://etiget.org/wp-content/uploads/2020/01/wallpaper1920x1080-1024x576.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/wallpaper1920x1080-1024x576.jpg	(from http://etiget.org/medya/)
03:17:55	181706/181706	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202020%2022:39:54%20GMT	http://etiget.org/wp-content/uploads/2020/02/EPtn9doWoAA5VYa.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/02/EPtn9doWoAA5VYa.jpg	(from http://etiget.org/gll-sezon-4-mea-elemeleri-2-tur/)
03:17:55	17943/17943	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jan%202020%2021:35:25%20GMT	http://etiget.org/wp-content/uploads/2020/01/wallpaper1920x1080.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/wallpaper1920x1080.jpg	(from http://etiget.org/medya/)
03:17:59	21480/21480	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jan%202020%2021:33:22%20GMT	http://etiget.org/wp-content/uploads/2020/01/1440x3120-scaled.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/1440x3120-scaled.jpg	(from http://etiget.org/medya/)
03:18:01	2189/2189	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20May%202020%2000:18:00%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fhaberler%2F	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embedf5d0.json	(from http://etiget.org/haberler/)
03:18:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:18:02%20GMT	http://etiget.org/?p=74002	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/index0afd.html	(from http://etiget.org/haberler/)
03:18:03	2286/2286	---MC-	200	added ('OK')	text/xml	date:Fri,%2029%20May%202020%2000:18:02%20GMT	http://etiget.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fetiget.org%2Fhaberler%2F&format=xml	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/oembed/1.0/embed8822	(from http://etiget.org/haberler/)
03:18:11	198855/198855	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Jan%202020%2021:34:13%20GMT	http://etiget.org/wp-content/uploads/2020/01/mediabg.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/mediabg.jpg	(from http://etiget.org/medya/)
03:18:11	261734/261734	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2017:32:45%20GMT	http://etiget.org/wp-content/uploads/2020/02/EPy9aVkUUAAF8RA.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/02/EPy9aVkUUAAF8RA.jpg	(from http://etiget.org/gll-sezon-4-mea-elemeleri-3-tur/)
03:18:14	199941/199941	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2014:12:32%20GMT	http://etiget.org/wp-content/uploads/2020/01/ETG-Wallpaper-1-1.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/ETG-Wallpaper-1-1.png	(from http://etiget.org/medya/)
